date,convenience_store,store,county_number,county,category,category_name,vendor_no,vendor,item,description,pack,liter_size,state_btl_cost,btl_price,bottle_qty,total,Gender,Cus_Age,Cus_LifeStyle
13/11/2014 0:00,,4829,77,Polk,1032200,IMPORTED VODKA - MISC,370,Pernod Ricard USA/Austin Nichols,34029,Absolut Citron (lemon Vodka),12,1000,$14.99,$22.49,36,809.64,female,24,Social
13/11/2014 0:00,,4829,77,Polk,1032200,IMPORTED VODKA - MISC,420,Moet Hennessy USA Inc.,34092,Belvedere Pink Grapefruit,6,750,$17.15,$25.73,6,154.38,female,24,Social
13/11/2014 0:00,,4829,77,Polk,1032200,IMPORTED VODKA - MISC,370,Pernod Ricard USA/Austin Nichols,34117,Absolut Mandrin,12,1000,$14.99,$22.49,24,539.76,female,54,sport
13/11/2014 0:00,,4829,77,Polk,1032080,IMPORTED VODKA,255,Wilson Daniels Ltd.,34122,Crystal Head Vodka,6,750,$26.00,$39.00,2,78,female,62,Entertainment
13/11/2014 0:00,,4829,77,Polk,1032080,IMPORTED VODKA,420,Moet Hennessy USA Inc.,34162,Belvedere Vodka,6,1000,$20.63,$30.95,6,185.7,male,24,Social
13/11/2014 0:00,,4829,77,Polk,1032080,IMPORTED VODKA,35,Bacardi U.S.A. Inc.,34422,Grey Goose Vodka,6,1000,$22.00,$33.00,30,990,male,43,sport
13/11/2014 0:00,,4829,77,Polk,1032080,IMPORTED VODKA,35,Bacardi U.S.A. Inc.,34433,Grey Goose Vodka,12,750,$18.49,$27.74,12,332.88,male,20,Social
13/11/2014 0:00,,4829,77,Polk,1032200,IMPORTED VODKA - MISC,260,Diageo Americas,34449,Ketel One Citroen,12,750,$14.00,$21.00,12,252,male,58,Entertainment
13/11/2014 0:00,,4829,77,Polk,1032080,IMPORTED VODKA,260,Diageo Americas,34457,Ketel One Imported Vodka,12,1000,$17.50,$26.25,36,945,male,60,Digital
13/11/2014 0:00,,4829,77,Polk,1032080,IMPORTED VODKA,115,Constellation Wine Company Inc.,34820,Svedka Vodka,12,750,$8.25,$12.38,12,148.56,male,46,sport
13/11/2014 0:00,,4829,77,Polk,1032200,IMPORTED VODKA - MISC,115,Constellation Wine Company Inc.,34823,Svedka Clementine Vodka,12,750,$8.25,$12.38,24,297.12,male,29,sport
13/11/2014 0:00,,4829,77,Polk,1032200,IMPORTED VODKA - MISC,395,Proximo,34959,Three Olives Raspberry Vodka,12,750,$9.96,$14.94,12,179.28,male,36,Digital
13/11/2014 0:00,,4829,77,Polk,1032200,IMPORTED VODKA - MISC,395,Proximo,34968,Three Olives Chocolate Vodka,12,750,$9.96,$14.94,12,179.28,male,55,sport
13/11/2014 0:00,,4829,77,Polk,1032200,IMPORTED VODKA - MISC,395,Proximo,34972,Three Olives Cherry Vodka,12,750,$9.96,$14.94,24,358.56,female,45,Digital
13/11/2014 0:00,,4829,77,Polk,1032200,IMPORTED VODKA - MISC,395,Proximo,34995,Three Olives Grape Vodka,12,750,$9.96,$14.94,48,717.12,female,27,Social
13/11/2014 0:00,,4829,77,Polk,1032080,IMPORTED VODKA,239,Russian Standard Vodka USA,35109,Russian Standard Original Vodka,12,750,$10.00,$15.00,12,180,female,38,Social
13/11/2014 0:00,,4829,77,Polk,1031080,80 PROOF VODKA,55,Sazerac North America,35317,Barton Vodka,12,1000,$3.97,$5.96,120,715.2,female,39,Social
13/11/2014 0:00,,4829,77,Polk,1032200,IMPORTED VODKA - MISC,370,Pernod Ricard USA/Austin Nichols,35354,Absolut Mango Vodka,12,750,$11.49,$17.24,12,206.88,female,64,Entertainment
13/11/2014 0:00,,4829,77,Polk,1032200,IMPORTED VODKA - MISC,115,Constellation Wine Company Inc.,35453,Svedka Cherry Vodka,12,750,$8.25,$12.38,12,148.56,female,53,Digital
13/11/2014 0:00,,4829,77,Polk,1031200,FLAVORED VODKA,394,Black Rock Spirits,35527,Bakon Vodka,6,750,$15.00,$22.50,6,135,female,48,sport
13/11/2014 0:00,,4829,77,Polk,1032200,IMPORTED VODKA - MISC,434,Luxco-St Louis,35692,Pearl Caramel Vodka,12,750,$7.86,$11.79,3,35.37,male,62,Entertainment
13/11/2014 0:00,,4829,77,Polk,1032200,IMPORTED VODKA - MISC,434,Luxco-St Louis,35699,Pearl Cucumber Vodka,12,750,$7.86,$11.79,12,141.48,female,56,Digital
13/11/2014 0:00,,4829,77,Polk,1031080,80 PROOF VODKA,434,Luxco-St Louis,36307,Hawkeye Vodka,12,1000,$4.05,$6.08,36,218.88,female,31,Entertainment
13/11/2014 0:00,,4829,77,Polk,1031080,80 PROOF VODKA,300,Mccormick Distilling Company,36907,Mccormick Vodka PET,12,1000,$4.13,$6.20,24,148.8,male,29,Social
13/11/2014 0:00,,4829,77,Polk,1031080,80 PROOF VODKA,322,U.S. Distilled Prod. Co,37146,Opulent Vodka,6,750,$10.04,$15.06,6,90.36,male,26,sport
13/11/2014 0:00,,4829,77,Polk,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37347,Phillips Vodka,12,1000,$4.29,$6.44,120,772.8,female,61,Social
13/11/2014 0:00,,4829,77,Polk,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37526,Prairie Organic Vodka,6,750,$11.00,$16.50,2,33,female,47,Entertainment
13/11/2014 0:00,,4829,77,Polk,1031080,80 PROOF VODKA,461,Campari(skyy),37987,Skyy Vodka,12,1000,$12.35,$18.53,12,222.36,female,24,Digital
13/11/2014 0:00,,4829,77,Polk,1031080,80 PROOF VODKA,260,Diageo Americas,37997,Smirnoff Vodka 80 Prf,12,1000,$9.25,$13.88,48,666.24,male,32,Digital
13/11/2014 0:00,,4829,77,Polk,1031080,80 PROOF VODKA,301,Fifth Generation Inc.,38177,Titos Handmade Vodka,12,1000,$11.92,$17.88,72,1287.36,female,32,Entertainment
13/11/2014 0:00,,4829,77,Polk,1031200,FLAVORED VODKA,380,Phillips Beverage Company,40244,Prairie Organic Cucumber,6,750,$11.00,$16.50,1,16.5,male,47,Entertainment
13/11/2014 0:00,,4829,77,Polk,1031200,FLAVORED VODKA,260,Diageo Americas,40260,Smirnoff Wild Honey,12,750,$8.25,$12.38,3,37.14,female,47,sport
13/11/2014 0:00,,4829,77,Polk,1031200,FLAVORED VODKA,260,Diageo Americas,40604,Smirnoff Kissed Caramel,12,750,$8.25,$12.38,12,148.56,male,53,Social
13/11/2014 0:00,,4829,77,Polk,1031200,FLAVORED VODKA,434,Luxco-St Louis,40909,Hawkeye Bacon Vodka,12,1000,$5.01,$7.52,12,90.24,female,34,Social
13/11/2014 0:00,,4829,77,Polk,1031200,FLAVORED VODKA,260,Diageo Americas,40930,Smirnoff Grape Vodka,12,750,$8.25,$12.38,12,148.56,female,55,Social
13/11/2014 0:00,,4829,77,Polk,1031200,FLAVORED VODKA,260,Diageo Americas,41076,Jeremiah Weed Sweet Tea Vodka,12,750,$9.65,$14.48,12,173.76,male,22,Social
13/11/2014 0:00,,4829,77,Polk,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41604,Uv Grape Vodka,12,750,$6.25,$9.50,12,114,male,38,sport
13/11/2014 0:00,,4829,77,Polk,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41694,Uv Blue (raspberry) Vodka,12,1000,$7.50,$11.25,24,270,male,41,Social
13/11/2014 0:00,,4829,77,Polk,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41696,Uv Green (apple) Vodka,12,750,$6.25,$9.50,12,114,female,35,Social
13/11/2014 0:00,,4839,98,Worth,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52593,E & J Vs Brandy,24,200,$1.96,$2.94,24,70.56,male,39,Digital
13/11/2014 0:00,,4829,77,Polk,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41705,Uv Red (cherry) Vodka,12,1000,$7.50,$11.25,12,135,male,46,sport
13/11/2014 0:00,,4829,77,Polk,1031200,FLAVORED VODKA,300,Mccormick Distilling Company,41943,360 Georgia Peach Vodka,12,750,$7.52,$11.28,1,11.28,male,31,Social
13/11/2014 0:00,,4829,77,Polk,1062100,JAMAICA RUM,461,Campari(skyy),42006,Appleton Estate V/x Light Rum,12,750,$10.50,$15.75,2,31.5,male,50,Social
13/11/2014 0:00,,4829,77,Polk,1062300,FLAVORED RUM,370,Pernod Ricard USA/Austin Nichols,42699,Malibu Mango Rum,12,750,$7.49,$11.24,12,134.88,male,52,Digital
13/11/2014 0:00,,4829,77,Polk,1062300,FLAVORED RUM,370,Pernod Ricard USA/Austin Nichols,42717,Malibu Coconut Rum,12,1000,$10.49,$15.74,24,377.76,female,57,Entertainment
13/11/2014 0:00,,4829,77,Polk,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,Bacardi U.S.A. Inc.,43046,Bacardi Select Rum,12,750,$8.00,$12.00,12,144,female,22,Digital
13/11/2014 0:00,,4829,77,Polk,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,Bacardi U.S.A. Inc.,43127,Bacardi Superior Rum,12,1000,$9.50,$14.25,24,342,female,47,Entertainment
13/11/2014 0:00,,4829,77,Polk,1062300,FLAVORED RUM,35,Bacardi U.S.A. Inc.,43163,Bacardi Arctic Grape Liqueur,12,750,$7.75,$12.00,3,36,female,44,Social
13/11/2014 0:00,,4829,77,Polk,1062300,FLAVORED RUM,35,Bacardi U.S.A. Inc.,43198,Bacardi Torched Cherry,12,1000,$10.24,$15.36,3,46.08,male,32,Digital
13/11/2014 0:00,,4829,77,Polk,1062310,SPICED RUM,35,Bacardi U.S.A. Inc.,43205,Bacardi Oakheart,12,750,$6.75,$10.50,3,31.5,male,31,sport
13/11/2014 0:00,,4829,77,Polk,1062300,FLAVORED RUM,260,Diageo Americas,43237,Captain Morgan Parrot Bay Strawberry,12,750,$7.49,$11.24,3,33.72,female,57,sport
13/11/2014 0:00,,4829,77,Polk,1062310,SPICED RUM,260,Diageo Americas,43244,Captain Morgan 100 Proof Spiced Rum,12,750,$10.00,$15.00,3,45,female,44,Social
13/11/2014 0:00,,4829,77,Polk,1062310,SPICED RUM,260,Diageo Americas,43337,Captain Morgan Spiced Rum,12,1000,$11.75,$17.63,84,1480.92,male,31,Digital
13/11/2014 0:00,,4829,77,Polk,1062310,SPICED RUM,260,Diageo Americas,43338,Captain Morgan Spiced Rum,6,1750,$18.00,$27.00,12,324,male,57,Entertainment
13/11/2014 0:00,,4829,77,Polk,1012210,SINGLE MALT SCOTCH,240,WILLIAM GRANT AND SONS INC.,4367,Balvenie Caribbean Cask 14yr,6,750,$37.42,$56.13,2,112.26,male,25,Digital
13/11/2014 0:00,,4829,77,Polk,1062300,FLAVORED RUM,65,Jim Beam Brands,44419,Cruzan Black Cherry Rum,12,750,$6.83,$10.25,12,123,male,20,Social
13/11/2014 0:00,,4829,77,Polk,1062300,FLAVORED RUM,65,Jim Beam Brands,44536,Cruzan Orange,12,750,$6.83,$10.25,3,30.75,male,27,Digital
13/11/2014 0:00,,4829,77,Polk,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,434,Luxco-St Louis,46351,Hawkeye Light Rum,12,1000,$4.34,$6.51,12,78.12,male,22,Digital
13/11/2014 0:00,,4829,77,Polk,1052010,IMPORTED GRAPE BRANDIES,65,Jim Beam Brands,47786,Courvoisier Vs Cognac,12,750,$15.75,$23.63,12,283.56,female,49,Entertainment
13/11/2014 0:00,,4829,77,Polk,1051010,AMERICAN GRAPE BRANDIES,85,Brown-Forman Corporation,52835,Korbel Brandy Pet,6,1750,$11.33,$17.00,6,102,male,46,sport
13/11/2014 0:00,,4829,77,Polk,1012200,SCOTCH WHISKIES,260,Diageo Americas,5327,Johnnie Walker Black,12,1000,$27.50,$41.25,12,495,male,56,Social
13/11/2014 0:00,,4829,77,Polk,1012210,SINGLE MALT SCOTCH,260,Diageo Americas,5430,Lagavulin 16yr Single Malt Scotch,12,750,$48.50,$72.75,3,218.25,male,50,sport
13/11/2014 0:00,,4829,77,Polk,1051140,PEACH BRANDIES,115,Constellation Wine Company Inc.,56196,Paul Masson Peach Grande Amber Brandy,12,750,$6.30,$9.45,12,113.4,female,26,sport
13/11/2014 0:00,,4829,77,Polk,1071100,AMERICAN COCKTAILS,421,Sazerac Co. Inc.,59037,Desert Island Long Island Ice Tea Cocktail,12,1000,$3.86,$6.04,12,72.48,male,33,Digital
13/11/2014 0:00,,4829,77,Polk,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,35,Bacardi U.S.A. Inc.,64336,B&b D.o.m.,12,750,$18.00,$27.75,3,83.25,male,57,Entertainment
13/11/2014 0:00,,4829,77,Polk,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,55,Sazerac North America,64601,Caravella Limoncello,6,750,$11.25,$16.88,6,101.28,male,51,Digital
13/11/2014 0:00,,4829,77,Polk,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,410,The Patron Spirits Company,64736,Citronge,12,750,$13.75,$20.63,12,247.56,male,21,sport
13/11/2014 0:00,,4829,77,Polk,1032200,IMPORTED VODKA - MISC,260,Diageo Americas,64750,Ciroc Coconut,12,750,$19.00,$28.50,3,85.5,female,52,Social
13/11/2014 0:00,,4829,77,Polk,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64867,Fireball Cinnamon Whiskey,12,1000,$11.34,$17.01,60,1020.6,male,55,Entertainment
13/11/2014 0:00,,4829,77,Polk,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64868,Fireball Cinnamon Whiskey,6,1750,$15.33,$23.00,36,828,female,24,Social
13/11/2014 0:00,,4829,77,Polk,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,420,Moet Hennessy USA Inc.,65127,Grand Marnier Cordon Rouge,12,1000,$25.55,$38.33,12,459.96,male,64,Digital
13/11/2014 0:00,,4829,77,Polk,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,192,Sidney Frank Importing Co.,65257,Jagermeister Liqueur,12,1000,$15.54,$23.31,120,2797.2,female,61,Digital
13/11/2014 0:00,,4829,77,Polk,1081600,WHISKEY LIQUEUR,260,Diageo Americas,66203,Piehole Apple Pie,12,750,$7.49,$11.24,2,22.48,female,52,sport
13/11/2014 0:00,,4829,77,Polk,1081600,WHISKEY LIQUEUR,260,Diageo Americas,66208,Piehole Cherry Pie,12,750,$7.49,$11.24,2,22.48,male,41,sport
13/11/2014 0:00,,4829,77,Polk,1081600,WHISKEY LIQUEUR,260,Diageo Americas,66213,Piehole Pecan Pie,12,750,$7.49,$11.24,2,22.48,female,58,sport
13/11/2014 0:00,,4829,77,Polk,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,240,WILLIAM GRANT AND SONS INC.,66810,Solerno Blood Orange Liqueur,6,750,$18.00,$27.00,6,162,female,26,sport
13/11/2014 0:00,,4829,77,Polk,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,330,Monsieur Henri Wines Ltd.,66936,Grangala Triple Orange Liqueur,12,750,$11.02,$16.53,24,396.72,female,32,sport
13/11/2014 0:00,,4829,77,Polk,1081030,COFFEE LIQUEURS,370,Pernod Ricard USA/Austin Nichols,67527,Kahlua Coffee Liqueur,12,1000,$15.24,$22.86,12,274.32,female,63,Social
13/11/2014 0:00,,4829,77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68037,Bailey's Original Irish Cream,12,1000,$17.25,$25.88,24,621.12,male,63,Social
13/11/2014 0:00,,4829,77,Polk,1081200,CREAM LIQUEURS,434,Luxco-St Louis,68842,St. Brendan's Superior Irish Cream Liqueur,12,1000,$10.69,$16.04,3,48.12,female,33,Entertainment
13/11/2014 0:00,,4829,77,Polk,1081390,IMPORTED SCHNAPPS,421,Sazerac Co. Inc.,69637,Dr. Mcgillicuddy's Cherry Schnapps,12,1000,$11.00,$16.50,12,198,male,36,Digital
13/11/2014 0:00,,4829,77,Polk,1081200,CREAM LIQUEURS,305,MHW Ltd,73055,Rumchata,12,750,$12.50,$18.75,36,675,female,57,Digital
13/11/2014 0:00,,4829,77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,74086,Godiva Liqueur,12,750,$17.00,$25.50,12,306,female,35,sport
13/11/2014 0:00,,4829,77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,74089,Godiva Dark Chocolate,12,750,$17.00,$25.50,3,76.5,male,52,Entertainment
13/11/2014 0:00,,4829,77,Polk,1081900,MISC. AMERICAN CORDIALS & LIQUEURS,322,U.S. Distilled Prod. Co,75214,Kinky Blue,12,750,$10.00,$15.00,12,180,female,37,sport
13/11/2014 0:00,,4829,77,Polk,1081010,AMERICAN AMARETTO,434,Luxco-St Louis,76487,Paramount Amaretto,12,1000,$4.05,$6.08,12,72.96,male,64,Entertainment
13/11/2014 0:00,,4829,77,Polk,1081900,MISC. AMERICAN CORDIALS & LIQUEURS,350,Luxco-Cleveland,76526,Paramount Melon Liqueur,12,750,$5.30,$7.95,12,95.4,male,61,Digital
13/11/2014 0:00,,4829,77,Polk,1081600,WHISKEY LIQUEUR,85,Brown-Forman Corporation,77089,Southern Comfort Lime,12,750,$9.85,$14.78,1,14.78,female,38,Social
13/11/2014 0:00,,4829,77,Polk,1031200,FLAVORED VODKA,260,Diageo Americas,77632,Smirnoff Blueberry,12,750,$8.25,$12.38,12,148.56,male,57,Entertainment
13/11/2014 0:00,,4829,77,Polk,1031200,FLAVORED VODKA,260,Diageo Americas,77637,Smirnoff Cherry,12,750,$8.25,$12.38,12,148.56,female,64,Entertainment
13/11/2014 0:00,,4829,77,Polk,1031200,FLAVORED VODKA,260,Diageo Americas,77699,Smirnoff Orange,12,1000,$9.25,$13.88,12,166.56,male,49,Digital
13/11/2014 0:00,,4829,77,Polk,1031200,FLAVORED VODKA,260,Diageo Americas,77741,Smirnoff Raspberry,12,1000,$9.25,$13.88,12,166.56,male,48,Social
13/11/2014 0:00,,4829,77,Polk,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,85,Brown-Forman Corporation,77786,Tuaca Perfect Chill,12,750,$11.44,$17.16,12,205.92,male,32,sport
13/11/2014 0:00,,4829,77,Polk,1081300,PEPPERMINT SCHNAPPS,434,Luxco-St Louis,81207,Paramount Peppermint Schnapps,12,1000,$4.06,$6.09,12,73.08,female,33,sport
13/11/2014 0:00,,4829,77,Polk,1081350,SPEARMINT SCHNAPPS,434,Luxco-St Louis,82187,Arrow Spearmint Schnapps,12,1000,$5.00,$7.50,12,90,male,37,Social
13/11/2014 0:00,,4829,77,Polk,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,82607,Dekuyper Sour Apple,12,1000,$7.62,$11.43,12,137.16,female,44,Digital
13/11/2014 0:00,,4829,77,Polk,1081340,ROOT BEER SCHNAPPS,65,Jim Beam Brands,82827,Dekuyper Rootbeer,12,1000,$7.62,$11.43,12,137.16,female,51,Digital
13/11/2014 0:00,,4829,77,Polk,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82847,Dekuyper Peachtree,12,1000,$7.62,$11.43,48,548.64,female,43,Social
13/11/2014 0:00,,4829,77,Polk,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82867,Dekuyper Watermelon Pucker,12,1000,$7.62,$11.43,60,685.8,female,26,Social
13/11/2014 0:00,,4829,77,Polk,1081020,ANISETTE,350,Luxco-Cleveland,85316,Paramount Anisette,12,750,$4.75,$7.13,3,21.39,female,59,Social
13/11/2014 0:00,,4829,77,Polk,1081400,TRIPLE SEC,65,Jim Beam Brands,86112,Dekuyper Triple Sec,12,1000,$2.22,$3.33,12,39.96,female,37,Entertainment
13/11/2014 0:00,,4829,77,Polk,1081400,TRIPLE SEC,434,Luxco-St Louis,86251,Juarez Triple Sec,12,1000,$2.42,$3.63,60,217.8,female,56,Social
13/11/2014 0:00,,4829,77,Polk,1081600,WHISKEY LIQUEUR,85,Brown-Forman Corporation,86887,Southern Comfort,12,1000,$12.48,$18.72,24,449.28,female,45,Digital
13/11/2014 0:00,,4829,77,Polk,1022100,TEQUILA,434,Luxco-St Louis,87937,Juarez Tequila Silver,12,1000,$6.92,$10.38,12,124.56,female,32,Social
13/11/2014 0:00,,4829,77,Polk,1022100,TEQUILA,370,Pernod Ricard USA/Austin Nichols,88186,Olmeca Altos Plata,6,750,$11.49,$17.24,6,103.44,male,20,sport
13/11/2014 0:00,,4829,77,Polk,1022100,TEQUILA,410,The Patron Spirits Company,88296,Patron Tequila Silver,12,750,$27.00,$40.50,36,1458,female,36,sport
13/11/2014 0:00,,4829,77,Polk,1022100,TEQUILA,410,The Patron Spirits Company,88298,Patron Tequila Silver,3,1750,$58.00,$87.00,3,261,male,42,Entertainment
13/11/2014 0:00,,4829,77,Polk,1022100,TEQUILA,260,Diageo Americas,89154,Don Julio Reposado,6,750,$28.99,$43.49,6,260.94,female,23,Entertainment
13/11/2014 0:00,,4829,77,Polk,1022100,TEQUILA,260,Diageo Americas,89175,Don Julio Anejo Tequila,6,750,$32.49,$48.74,6,292.44,female,39,Digital
13/11/2014 0:00,,4829,77,Polk,1022100,TEQUILA,395,Proximo,89206,1800 Reposado Tequila,12,750,$15.46,$23.19,12,278.28,female,52,Entertainment
13/11/2014 0:00,,4829,77,Polk,1022100,TEQUILA,85,Brown-Forman Corporation,89278,El Jimador Reposado Tequila,12,750,$11.15,$16.73,12,200.76,female,29,Digital
13/11/2014 0:00,,4829,77,Polk,1022100,TEQUILA,350,Luxco-Cleveland,89448,La Prima Tequila/gold,6,1750,$11.67,$17.51,6,105.06,male,31,Social
13/11/2014 0:00,,4829,77,Polk,1022100,TEQUILA,55,Sazerac North America,89577,Montezuma Gold Tequila,12,1000,$7.02,$10.53,144,1516.32,female,51,sport
13/11/2014 0:00,,4829,77,Polk,1022100,TEQUILA,65,Jim Beam Brands,89787,Sauza Gold,12,1000,$11.55,$17.33,12,207.96,male,36,Digital
13/11/2014 0:00,,4829,77,Polk,1011200,STRAIGHT BOURBON WHISKIES,421,Sazerac Co. Inc.,902574,Weller Special Reserve Bourbon 7yr HA,12,750,$8.43,$12.65,9,113.85,male,48,sport
13/11/2014 0:00,,4829,77,Polk,1011100,BLENDED WHISKIES,395,Proximo,927605,Tin Cup Whiskey HA,12,750,$13.75,$20.63,21,433.23,male,57,Social
13/11/2014 0:00,,4829,77,Polk,1081200,CREAM LIQUEURS,421,Sazerac Co. Inc.,980023,Buffalo Trace Bourbon Cream HA,12,750,$10.40,$15.60,6,93.6,male,55,Entertainment
13/11/2014 0:00,,4829,77,Polk,1011200,STRAIGHT BOURBON WHISKIES,85,Brown-Forman Corporation,986938,Woodford Reserve Masters Collection Pinot Noir HA,4,750,$49.75,$74.63,4,298.52,female,42,Digital
13/11/2014 0:00,Y,4831,8,Boone,1012100,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,10550,Black Velvet Toasted Caramel,12,750,$6.75,$10.13,2,20.26,female,35,Social
13/11/2014 0:00,Y,4831,8,Boone,1012100,CANADIAN WHISKIES,260,Diageo Americas,11290,Crown Royal Canadian Whisky Mini,10,300,$7.35,$11.03,2,22.06,male,63,sport
13/11/2014 0:00,Y,4831,8,Boone,1701100,DECANTERS & SPECIALTY PACKAGES,260,Diageo Americas,1400,Crown Royal w/2 Glasses,6,750,$14.99,$22.49,6,134.94,female,29,Digital
13/11/2014 0:00,Y,4831,8,Boone,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26821,Jack Daniels Old #7 Black Lbl Mini,12,500,$9.06,$13.59,1,13.59,female,47,Social
13/11/2014 0:00,Y,4831,8,Boone,1031080,80 PROOF VODKA,434,Luxco-St Louis,36306,Hawkeye Vodka,12,750,$3.34,$5.01,12,60.12,male,23,sport
13/11/2014 0:00,Y,4831,8,Boone,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,$7.17,$10.76,6,64.56,male,64,Entertainment
13/11/2014 0:00,Y,4831,8,Boone,1701100,DECANTERS & SPECIALTY PACKAGES,192,Sidney Frank Importing Co.,4048,Jagermeister w/Shot Glasses,12,750,$12.05,$18.08,12,216.96,female,53,sport
13/11/2014 0:00,Y,4831,8,Boone,1701100,DECANTERS & SPECIALTY PACKAGES,305,MHW Ltd,40614,Rumchata w/Thermal Cup,6,750,$12.50,$18.75,6,112.5,female,40,Digital
13/11/2014 0:00,Y,4831,8,Boone,1062310,SPICED RUM,260,Diageo Americas,43331,Captain Morgan Spiced Rum Mini,12,500,$5.50,$8.25,1,8.25,female,64,Entertainment
13/11/2014 0:00,Y,4831,8,Boone,1051110,BLACKBERRY BRANDIES,434,Luxco-St Louis,55084,Paramount Blackberry Brandy,24,375,$3.55,$5.33,24,127.92,male,44,Social
13/11/2014 0:00,Y,4831,8,Boone,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,$29.72,$44.58,1,44.58,female,27,Social
13/11/2014 0:00,Y,4831,8,Boone,1081600,WHISKEY LIQUEUR,85,Brown-Forman Corporation,86881,Southern Comfort Mini,12,500,$4.71,$7.07,1,7.07,male,51,sport
13/11/2014 0:00,Y,4831,8,Boone,1081600,WHISKEY LIQUEUR,85,Brown-Forman Corporation,86886,Southern Comfort,12,750,$9.85,$14.78,12,177.36,male,61,Digital
13/11/2014 0:00,,4839,98,Worth,1012100,CANADIAN WHISKIES,300,Mccormick Distilling Company,12668,Canadian Woods Canadian Why,6,1750,$8.61,$12.92,42,542.64,female,40,Social
13/11/2014 0:00,,4839,98,Worth,1012100,CANADIAN WHISKIES,65,Jim Beam Brands,15248,Windsor Canadian Pet,6,1750,$8.92,$13.38,6,80.28,male,40,Social
13/11/2014 0:00,,4839,98,Worth,1012100,CANADIAN WHISKIES,65,Jim Beam Brands,15256,Windsor Black Cherry,12,750,$4.72,$7.08,12,84.96,male,64,Digital
13/11/2014 0:00,,4839,98,Worth,1042100,IMPORTED DRY GINS,370,Pernod Ricard USA/Austin Nichols,28086,Beefeater Gin,12,750,$10.99,$16.49,1,16.49,male,38,sport
13/11/2014 0:00,,4839,98,Worth,1032080,IMPORTED VODKA,370,Pernod Ricard USA/Austin Nichols,34001,Absolut Swedish Vodka 80 Prf Mini,10,600,$7.92,$11.88,10,118.8,female,48,sport
13/11/2014 0:00,,4839,98,Worth,1032080,IMPORTED VODKA,370,Pernod Ricard USA/Austin Nichols,34006,Absolut Swedish Vodka 80 Prf,12,750,$11.49,$17.24,12,206.88,female,26,sport
13/11/2014 0:00,,4839,98,Worth,1031080,80 PROOF VODKA,300,Mccormick Distilling Company,36908,Mccormick Vodka Pet,6,1750,$7.47,$11.21,18,201.78,male,33,sport
13/11/2014 0:00,,4839,98,Worth,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37346,Phillips Vodka,12,750,$3.57,$5.36,12,64.32,female,62,sport
13/11/2014 0:00,,4839,98,Worth,1031080,80 PROOF VODKA,260,Diageo Americas,38008,Smirnoff Vodka 80 Prf Pet,6,1750,$14.75,$22.13,6,132.78,male,58,Digital
13/11/2014 0:00,,4839,98,Worth,1031200,FLAVORED VODKA,260,Diageo Americas,40949,Smirnoff Fluffed Marshmallow,12,750,$8.25,$12.38,1,12.38,male,25,Digital
13/11/2014 0:00,,4839,98,Worth,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41692,Uv Blue (raspberry) Vodka,6,1750,$10.99,$16.49,6,98.94,male,62,Social
13/11/2014 0:00,,4839,98,Worth,1062310,SPICED RUM,434,Luxco-St Louis,44658,Lady Bligh Spiced Rum,6,1750,$11.00,$16.50,6,99,male,52,Entertainment
13/11/2014 0:00,,4839,98,Worth,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,434,Luxco-St Louis,45278,Paramount White Rum,6,1750,$7.84,$11.76,6,70.56,male,62,Entertainment
